"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"1b6ba170bf496ac19072c20e8be29516","glendale-chrysler-dodge-jeep-ram","Glendale Chrysler Dodge Jeep RAM","https://www.cars.com/dealers/19522/glendale-chrysler-dodge-jeep-ram/#Reviews","http://www.glendalechryslerjeep.net/index.htm?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","10070 Manchester Rd, St. Louis, MO 63122","4.4",2478,NULL,"(833) 346-3067","(833) 390-9561","(314) 333-6630","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","38041"
"c792e73642cbec11e3371760a6536fe7","global-imports-bmw","Global Imports BMW","https://www.cars.com/dealers/10726/global-imports-bmw/#Reviews","https://www.atlantabmw.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","550 Interstate N Pkwy, Atlanta, GA 30339","4.6",1747,NULL,"(833) 546-3760","(833) 547-5109","(833) 546-3721","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"5","36654"
"071ea0064d66199f3d26c790b385e884","golf-mill-ford","Golf Mill Ford","https://www.cars.com/dealers/227/golf-mill-ford/#Reviews","https://www.golfmillford.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9401 N Milwaukee Ave, Niles, IL 60714","4.9",4343,NULL,"(847) 553-4956","(847) 999-4830","(847) 457-0936","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late Night Service Hours"", ""Late pick-up"", ""Rental service"", ""Shuttle to Golf Mill Mall""]","4","38183"
"ea666436d459d90d12924c3f45912bbf","golling-chrysler-dodge-jeep-ram","Golling Chrysler Dodge Jeep RAM","https://www.cars.com/dealers/156538/golling-chrysler-dodge-jeep-ram/#Reviews","http://www.gollingchryslerjeepdodge.com/index.htm?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2405 S Telegraph Rd, Bloomfield Hills, MI 48302","4.8",4868,NULL,"(248) 600-5659","(248) 600-5642","(248) 636-2166","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""8:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Kids play room"", ""Restaurants on location""]","3","31695"
"725f3ccb594c3c759091cca038ab0843","gordie-boucher-ford-lincoln-of-west-bend","Gordie Boucher Ford Lincoln of West Bend","https://www.cars.com/dealers/16811/gordie-boucher-ford-lincoln-of-west-bend/#Reviews","http://www.gbwestbend.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3021 W Washington St, West Bend, WI 53095","4.7",2961,NULL,"(262) 384-4357","(262) 384-4356","(262) 384-4360","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:30pm""}",NULL,"1","50795"
"7b92339eae289245f31011f72e51cb1f","gordie-boucher-lincoln-of-west-allis","Gordie Boucher Lincoln of West Allis","https://www.cars.com/dealers/16903/gordie-boucher-lincoln-of-west-allis/#Reviews","https://www.gordieboucherlincoln.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3161 S 108th St, West Allis, WI 53227","4.7",2000,NULL,NULL,NULL,NULL,"{}",NULL,"2","35245"
"684c9ff9303f623e663941e7d62f99c9","gordie-boucher-village-ford-of-thiensville","Gordie Boucher Village Ford of Thiensville","https://www.cars.com/dealers/5368658/gordie-boucher-village-ford-of-thiensville/#Reviews","https://www.gordiebouchervillageford.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","121 N Main St, Thiensville, WI 53092","4.8",1096,NULL,"(262) 293-4597","(262) 229-4036","(262) 314-6255","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:00pm""}",NULL,"1","46750"
"e82056ab4c4f55033c8aed09b9cb0d47","gordon-chevrolet","Gordon Chevrolet","https://www.cars.com/dealers/165820/gordon-chevrolet/#Reviews","https://www.gordonchevy.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1166 Blanding Blvd, Orange Park, FL 32065","4.6",920,NULL,"(855) 348-0854","(855) 348-0883","(855) 348-0889","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 1:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","2","39489"
"f1a71d6e48d33dda489c5a0d619a8c67","gorges-volvo-cars","Gorges Volvo Cars","https://www.cars.com/dealers/154941/gorges-volvo-cars/#Reviews","http://gorgesvolvocars.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","17665 Burt Street, Omaha, NE 68118","4.8",2421,NULL,"(402) 296-8085","(402) 296-8083","(402) 296-8095","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","55438"
"9efdbd108f1150c114ef03f0dd36b82e","goudy-honda","Goudy Honda","https://www.cars.com/dealers/1065/goudy-honda/#Reviews","https://www.goudyhonda.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1400 W Main St, Alhambra, CA 91801","4.9",2227,NULL,"(877) 251-0264","(877) 289-4183","(877) 288-5383","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""family owned for over 40 years"", ""nearby restaurants and shopping""]","1","17500"
"fa3e40640ee916eb1153fe25c8ef7702","graff-chevrolet","Graff Chevrolet","https://www.cars.com/dealers/21556/graff-chevrolet/#Reviews","https://www.GraffChevy.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1405 E Main Street, Grand Prairie, TX 75050","4.3",1150,NULL,"(888) 848-7718","(866) 981-1293",NULL,"{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""8:00am to 4:00pm""}","[""Customer lounge""]","1","40999"
"db50c2d5f4275b3635b25debdda81f6e","grand-hyundai-of-canton","Grand Hyundai of Canton","https://www.cars.com/dealers/6076410/grand-hyundai-of-canton/#Reviews","https://www.grandhyundaicanton.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","300 Liberty Boulevard, Canton, GA 30114","4.5",1096,NULL,"(855) 266-3445","(855) 265-7204","(855) 266-4262","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:30pm""}",NULL,"2","37015"
"574334367c3cf85ca17597a2cb723747","grand-prairie-ford","Grand Prairie Ford","https://www.cars.com/dealers/192370/grand-prairie-ford/#Reviews","http://www.grandprairieford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","701 E Palace Parkway, Grand Prairie, TX 75050","4.6",3029,NULL,"(866) 906-9868","(866) 906-9110","(469) 212-0229","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Kids play room"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","2","36733"
"0000dbdca115f064ed8c5e288cce95b1","grand-subaru","Grand Subaru","https://www.cars.com/dealers/177505/grand-subaru/#Reviews","http://www.grandsubaru.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","125 West Grand Avenue, Bensenville, IL 60106","4.9",4040,NULL,"(866) 310-1440","(866) 310-1102","(630) 315-2587","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling""]","1","28947"
"97e40090bd4bb2aefe4220a42395057e","granite-hyundai","Granite Hyundai","https://www.cars.com/dealers/6063616/granite-hyundai/#Reviews","https://www.granitehyundai.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","370 New Hampshire 108, Somersworth, NH 03878","4.5",887,NULL,"(603) 602-0867","(603) 713-9503",NULL,"{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 5:00pm""}",NULL,"2","35740"
"957236322bc126065be0a7a67738f499","granite-subaru","Granite Subaru","https://www.cars.com/dealers/5381733/granite-subaru/#Reviews","https://www.granitesubaru.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","193 Lowell Rd, Hudson, NH 03051","4.7",4195,NULL,"(877) 879-5118","(877) 370-0415","(888) 431-4632","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"2","31530"
"869f07232b01412a3fcd08963d2e8651","grapevine-ford-lincoln","Grapevine Ford Lincoln","https://www.cars.com/dealers/21918/grapevine-ford-lincoln/#Reviews","https://www.grapevineford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","801 East Highway 114, Grapevine, TX 76051","4.4",3257,NULL,"(469) 206-4953","(469) 293-3344","(469) 629-5995","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""10mo interest free financing avail upon approval"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Meet or beat any Ford dealer coupon"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Restaurants on location"", ""Senior discounts on service""]","3","41137"
"ca42951368c5689ef31c3e9cbc76e9a2","grayson-bmw","Grayson BMW","https://www.cars.com/dealers/182746/grayson-bmw/#Reviews","https://www.graysonbmw.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","10671 Parkside Dr, Knoxville, TN 37922","4.8",1512,NULL,"(865) 329-6111","(865) 338-5197","(865) 338-5199","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location""]","4","51953"
"bb9721b9b19d2699788dbab9c3a18bed","great-lakes-honda","Great Lakes Honda","https://www.cars.com/dealers/14280/great-lakes-honda/#Reviews","https://www.glakeshonda.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","43 Pruitt Blvd, Akron, OH 44310","4.7",1153,NULL,"(888) 380-1207","(888) 856-3050","(888) 884-0695","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling""]","3","23898"
"9cae638362b42ef25e9ec0a4f4bfece8","great-lakes-hyundai","Great Lakes Hyundai","https://www.cars.com/dealers/171426/great-lakes-hyundai/#Reviews","https://www.greatlakeshyundai.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9630 State Route 14, Streetsboro, OH 44241","4.0",844,NULL,"(330) 474-6384","(330) 474-3661","(330) 474-3763","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Rental service""]","1","20711"
"e5a1ee0536fc1c3e0be87b8a3ccf549f","great-lakes-subaru","Great Lakes Subaru","https://www.cars.com/dealers/6000200/great-lakes-subaru/#Reviews","https://www.glakessubaru.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","920 Plaza St, Findlay, OH 45840","4.8",1033,NULL,"(866) 536-2463","(888) 860-9035","(888) 371-9349","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 6:00pm""}",NULL,"3","38711"
"2d38c2f2ceb317a1a0d26bd977abecf7","greens-toyota-of-lexington","Green's Toyota of Lexington","https://www.cars.com/dealers/83097/greens-toyota-of-lexington/#Reviews","http://www.greenstoyotaoflexington.com/?utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","630 E. New Circle Rd., Lexington, KY 40505","4.7",2268,NULL,"(888) 775-1925","(888) 442-7817","(888) 250-4947","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up""]","4","34255"
"800941bdcc289c133760d32ade71874d","greentree-toyota","Greentree Toyota","https://www.cars.com/dealers/4380/greentree-toyota/#Reviews","http://www.greentreemotors.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","87 Federal Rd, Danbury, CT 06811","4.9",4375,NULL,"(203) 456-2262","(203) 364-5621","(203) 448-4876","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Complimentary shuttle service"", ""Customer lounge"", ""Online service appointment scheduling""]","1","27795"
"bc8c1e85938665d016e8655d2e29937e","hawthorne-chevrolet","Hawthorne Chevrolet","https://www.cars.com/dealers/6066407/hawthorne-chevrolet/#Reviews","https://www.hawthornechevrolet.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1180 Goffle Road, Hawthorne, NJ 07506","4.5",5775,NULL,"(888) 779-4966","(877) 636-1060","(888) 470-5671","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"1","30988"
"cadd999788e5f34149c000e36fb08923","greenville-chrysler-dodge-jeep-ram","Greenville Chrysler Dodge Jeep Ram","https://www.cars.com/dealers/21730/greenville-chrysler-dodge-jeep-ram/#Reviews","http://www.greenvillechrysler.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5401 Interstate 30, Greenville, TX 75402","4.5",1763,NULL,"(877) 220-8292","(866) 414-8526","(877) 289-0365","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:30pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling""]","2","32473"
"16f027cef4a1b14ec5910b97b1b00fc2","greenway-dodge-chrysler-jeep-ram","Greenway Dodge, Chrysler, Jeep, RAM","https://www.cars.com/dealers/99971/greenway-dodge-chrysler-jeep-ram/#Reviews","https://www.greenwaychryslerjeepdodge.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","9051 E Colonial Dr, Orlando, FL 32817","4.0",4033,"Greenway Dodge, Chrysler, Jeep, RAM has been an Orlando fixture for nearly two decades, and their franchise expertise in these brands really shows—whether you're after a new Challenger or hunting for a quality used RAM truck. With a 4.1-star rating across over 4,000 reviews, shoppers consistently praise the sales team for making the experience fun and straightforward, plus they've got a full-service bay with factory-certified technicians ready to handle maintenance down the road. Their commitment to a ""drama-free"" buying process means you can actually enjoy the car-shopping experience instead of dreading it.","(407) 966-4948","(407) 329-4253","(877) 264-2887","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling""]","2","36556"
